"Frame","ROI0","ROI1","ROI2","ROI3","ROI4","ROI5","ROI6","ROI7","ROI8","ROI9","ROI10","ROI11","ROI12","ROI13","ROI14","ROI15","ROI16","ROI17","ROI18","ROI19","ROI20","ROI21","ROI22","ROI23","ROI24","ROI25","ROI26","ROI27","ROI28","ROI29"
341,71.167,130.316,96.071,129.75,96.838,105.261,67.662,58.725,135,94.726,96.426,140.141,82.406,98.557,101.937,67.521,96.104,102.083,110.221,145.464,92.792,91.375,153.056,164.094,201.414,90.588,92.086,148.778,38.988,63.42
342,67.583,132.658,100.69,123.205,86.25,100.625,63.375,65.3,126.864,95.81,90.019,144.685,86.275,107.011,97.557,67.188,101.062,97.25,106.852,145.012,87.778,87.111,148.611,159.219,198.793,86.213,89.534,158.917,38.424,64.977
343,68.278,134.38,114.024,122.241,94.3,107.182,63.309,65.312,129.227,92.345,87.574,149.37,82.159,103.443,95.987,64.01,104.354,99.146,106.918,145.488,91.528,87.722,140.23,157.531,193.362,87.8,87.983,146.694,38.753,66.841
344,63.194,127.557,98.262,122.179,99.425,105.216,63.86,57.062,132.5,95.202,100.352,148,83.014,93.057,89.962,65.708,97.229,98,112.934,143.786,86.806,93,153.016,156.031,199.603,80.787,87.983,157.139,42.329,56.875
345,62.222,134.19,112.095,124.857,95.812,107.386,62.801,69.475,128.091,93.583,94.611,149.022,83.377,97.125,92.19,63.615,105.333,84.625,111.803,141.643,90.528,88.917,145.373,161.922,191.862,77.625,92.724,149.611,43.988,60.045
346,66.153,140.557,103.214,132.821,101.075,104.443,66.382,65.05,131.25,96.262,82.574,142.261,89.681,103.568,91.304,63.896,109.104,93.312,102.738,142.321,97.111,84.681,146.643,161.156,203.328,81.45,105.931,142.944,45.541,60.375
347,65.819,132.051,91.643,132.089,93.15,101.398,64.618,62.625,137.273,101.464,81.296,143.674,81.507,98.489,94.38,67.583,103.229,97.833,110.721,145.857,91.028,83.847,158.77,158.969,198.552,94.625,104.017,132.111,39.988,63.034
348,67.375,137.089,91.571,121.696,98.875,99.852,65.676,62.662,127.045,92.524,89.333,141.565,72.435,95.83,85.646,66.135,106.521,103.938,100.984,144.012,84.014,88.764,146.437,169.031,188.879,84.1,89.259,146.5,41.318,59.807
349,70.125,135.557,97.524,116.545,94.875,97.739,66.375,72.938,124.932,92.286,98.13,135.402,85.725,108.398,88.051,61.708,107,113.771,115.148,135.976,90.611,83.653,147.643,166.172,185.362,88.1,90.603,134.083,43.624,63.045
350,63.139,133.671,105.167,119.214,92.975,104.125,61.449,65.412,127.25,85.429,85.185,136.935,80.899,98.216,93.114,60.365,104.042,100,112.033,153.202,89.167,84.278,145.151,159.781,189.397,80.975,95.172,136.5,39.847,61.5
351,66.583,133.139,107.262,119.098,93.863,87.966,69.669,60.513,126.227,97.369,78.852,146.402,77.377,95.807,95.114,76.583,106.854,104.542,108.508,143.048,84.903,82.375,149.278,164.469,188.138,86.275,88.31,156.111,42.965,64.023
352,68.667,133.051,98.857,124.616,97.15,106.659,68.118,68.637,113.341,95.345,82.019,151.62,79.942,100.534,90.57,58.281,109.521,110.417,105.664,136.524,91.056,83.833,147.492,164.391,195.259,84.675,93.793,135.528,35.765,61.523
353,67.792,130.544,98.429,125.732,95.463,101.58,69.801,67.512,115.614,90.548,89.296,143.293,86.377,105.5,105.962,65.76,100.125,91.146,111.689,144.821,80.083,83.167,137.23,169.266,187.621,85.2,87.897,138.389,42.259,56.364
354,66.583,127.089,98.69,123.866,95.062,98.386,63.949,69.5,114.114,91.119,80.759,138.717,82.261,95.602,86.43,61.229,93.708,99.167,106.492,142.262,87.083,83.778,144.286,163.266,192.034,83.875,89.017,130.167,40.212,60.773
355,63.014,128.481,86.405,122.795,95.912,95.852,64.191,66.113,132.773,81.976,90.278,140.924,85.609,99.148,95.354,60.375,95.688,91.896,109.344,142.655,88.236,78.319,145.873,162.016,179.69,93.863,85.983,132.611,42.353,57.591
356,65,126.228,94.643,120.018,89.438,100.466,61.301,64.412,124.864,91.012,85.296,133.174,77.391,96.568,90.975,61.833,107.021,92.354,112.574,135.929,93.986,69.778,150.31,163.094,192.466,83.938,89.759,134.083,41.812,64.239
357,70.278,124.203,95.524,119.991,92.875,96.045,69.831,62.263,121.5,86.679,94.833,130.326,84.536,99.511,94.266,60.573,103.771,100.083,104.189,148.024,85.917,82.333,146.444,166.484,189.362,86.1,85.172,152.611,41.471,58.625
358,69.417,132.519,110.238,122.482,104.562,87.557,67.471,66.512,133.659,88.274,90.519,140.402,87.71,104.193,95.633,61.792,100.292,95.542,113.762,137.607,86.375,78.458,143.254,158.641,197.345,92.488,79.966,139.444,46.224,63.83
359,63.653,131.241,97.214,120.795,96.375,91.034,62.309,62.737,127.273,83.298,84.296,143.109,88.957,98.75,89.063,66.604,103.688,97.375,105.836,137.595,83.611,76.681,144.817,179.047,185.121,84,89.931,139.583,42.306,57.682
360,69.417,136.203,90.143,123.161,94.925,91.295,60.949,63.662,126.091,83.488,86.519,135.337,86.986,103.352,88.873,63.156,90,91.708,108.541,137.607,92.444,84.903,148.667,174.594,190.431,84.425,90.569,134.528,43.2,58.818
361,60.569,132.759,96.857,108.679,104.938,90.545,61.015,61.013,120.568,85.202,82.093,145.25,83.275,103.932,89.937,60.875,107.979,99.271,108.402,140.786,86.681,88.194,136.429,163.031,185.328,81.613,103.293,155.944,34.812,56.659
362,67.319,135.203,103.429,115.938,92.838,88.568,68.574,63.525,121.523,88.5,81.185,138.457,90.029,103.455,83.835,63.573,95.458,92.083,97.59,126.833,85.792,85.472,142.762,172.172,194.052,90.562,95.862,141.778,37.671,57.955
363,70.972,129.405,115.048,110.696,98.825,101.341,65.647,65.5,119.432,86.524,85.148,145.848,93.899,96.33,88.253,60.396,98.771,104.292,102.598,134.024,90.958,79.944,144.905,172.891,180.138,84.475,95.517,139.472,38.306,65.068
364,58.819,129.278,92.643,113.339,96.325,91.114,71.434,71.3,115.045,86.857,82.204,139.217,86.203,97.83,99.582,63.406,100.938,94.75,108.131,135.119,89.722,75.222,139.548,165.125,179.328,84.875,87.241,145.639,40.576,56.114
365,71.264,127.342,102.786,115.268,94.363,87.057,65.272,63.562,128.341,85.5,88.5,136.272,83.725,89.523,81.949,59.094,100.104,97.625,103.287,143.298,87.347,82.125,138.214,165.156,183.241,83.887,91.414,139.639,43.824,53.148
366,65.722,129.316,103.905,115.018,91.6,95.739,63.662,64.312,140.205,84.381,74.333,145.685,87.348,107.352,86,61.031,109.688,104.729,104.451,133.19,91.931,76.111,140.389,166.344,173.224,80.2,83.966,137.472,39,62.477
367,66.583,132.899,104.786,110.009,87.738,84.341,64.331,62.025,129.773,92.452,81.185,143.326,79.565,105.045,90.823,57.094,100.167,95.583,112.18,128.548,93.264,78.486,151.254,176.484,176.483,85.088,87.552,146.889,32.835,56.693
368,66.75,136.481,99.262,113.036,98.825,92.545,62.618,56.963,107.864,88.25,82.87,140.326,84,102.307,86.633,59.323,93.604,84.646,102.344,136.036,85.139,81.75,136.897,168.719,185.448,86.463,85.655,148.417,39.624,59.886
369,65.528,126.658,94.548,114.527,99.387,85.898,66.507,58.412,120.318,81.083,85.333,129.228,83.522,100.295,84.759,64.24,92.146,94.25,106.066,123.262,89.111,73.625,140.119,167.156,187.155,86.363,81.466,151.333,35.988,54.523
370,69.278,126.532,108.5,115.58,100.925,80.898,62.118,63.1,107.409,84.333,85.796,139.663,81.348,98.193,90.658,61.083,103.125,100.458,94.295,128.226,89.597,83.028,144.587,168.688,179.879,83.325,87.552,139.75,34.388,59.011
371,62.236,132.241,96.024,108.786,89.575,91.295,60.338,63.95,130,73.464,84.407,144.902,84.986,98.205,97.57,58.219,103.375,93.417,104.123,133.107,84.319,76.903,137.429,168.328,183.397,88.375,92.052,145.667,39.471,61.102
372,62.75,129.304,92.262,105.339,98.4,94.182,67.412,64.262,111.432,77.881,87.815,135.793,79.261,101.17,86.481,60.74,102.396,96.125,106.615,142.083,86.361,83.306,136.738,165.031,171.672,86.887,91.034,144.528,37.188,56.364
373,64.736,129.253,101.738,104.348,98.65,95.182,64.125,61.088,115.773,81.952,75.185,137.967,83.623,104.295,79.494,56.406,104.729,95.375,98.016,123.44,85.181,80.472,141.079,167.188,184.603,83.988,83.276,144.056,42.388,63.057
374,63.708,131.671,95.762,97.366,100.3,90.75,68.654,59.125,111.591,79.25,72.5,133.293,83.884,96.75,92.253,55.042,107.542,89.042,97.697,129.393,81.403,81.403,139.008,172.672,175.172,81.2,74.017,144.306,36.694,57.409
375,61.667,129.38,97.714,98.152,93.488,89.409,67.412,58.412,112.227,82.619,77.222,139.359,81.783,98.966,88.772,61.656,98.938,87.062,95.639,124.798,87.056,80.736,138.841,162.656,173.017,79.225,76.534,137.083,38.482,58.432
376,58.458,132.608,98.381,102.812,92.125,83.602,60.647,61.162,105.523,73.488,78.093,141.87,90.536,109.602,84.241,55.375,94.812,101.812,103.139,133.833,85.431,84.194,139.246,164.141,175.483,92.938,77.81,140.333,43.741,53.216
377,59.306,125.506,99.31,100.268,97.55,89.92,61.029,61.15,108.682,72.762,74.167,133.804,81.565,99.023,77.532,57.146,94.812,95.104,103.385,129.417,85.583,83.986,135.603,165.344,171.517,86.738,74.534,156.75,39.847,53.42
378,59.694,126.468,104.905,96.661,105.475,88.045,61.743,54.325,111.295,83.738,78.463,133.467,91.203,103.886,86.304,56.781,93.042,96.375,105.41,135.024,88.597,72.014,143.69,167.406,167.052,83.387,74.517,143.972,39.741,48.068
379,62.278,127.278,94.81,101.339,90.387,84.489,58.412,53.138,118.705,81.714,79.278,135.076,88.261,102.898,81.582,55.844,98.167,92.625,99.656,129.833,90.194,75.597,129.063,165.062,173.328,82.688,77.431,144.667,34.553,54.364
380,59.556,136.19,109.738,96.92,94.375,91.625,60.529,48.525,104.023,77.083,80.185,134.772,85.681,93.886,82.848,53.323,84.667,95.688,102.582,132.893,81.111,76.5,143.468,161.141,162.759,82.688,67.276,156.833,37.612,52.75
381,58.556,135.557,114.31,95.411,95.162,80.102,61.89,59.938,97.25,81.369,84.796,149.674,83.768,100.807,91.152,60.458,91.229,101.062,99.959,132.405,84.375,73.944,138.341,163.359,156.259,84.338,67.862,147.556,45.4,58.773
382,59.167,121.329,109.69,88.67,90.725,80.92,60.478,58.537,118.568,82.524,76.611,140.609,84.087,97.409,78.696,56.062,78.292,94.458,99.426,131.357,77.208,69.653,133.746,160.781,161.672,78.262,69.172,143.639,38.153,50.42
383,56.556,116.886,109.452,94.536,91.25,82.057,58.037,56.575,114.205,82.595,77.278,136.402,92.464,94.352,84.443,59.99,90.271,91.396,104.598,121.25,88.389,72.056,133.722,157.938,156.328,77.238,78.552,143.694,40.106,59.352
384,58.861,135.937,96.048,90.17,95.938,79.08,61.309,59.787,100.977,80.405,66.519,144.435,81.304,96.216,84.127,58.688,91.229,97.333,95.262,126.262,82.292,72.75,133.857,161.359,159.483,82.012,76.621,142.278,40.153,54.898
385,57.875,120.215,105.262,82.286,88.15,84.33,58.154,46.025,91.614,78.702,75.852,126.511,82.623,102.682,87.519,54,84.729,95.521,97.221,123.905,77.028,70.25,132.032,160.031,158.138,79.113,70.603,134.611,38.482,50.239
386,57.431,128.937,91,84.357,90.925,85.477,58.184,55.713,92.932,68.476,68.389,143.554,89.971,90.977,77.228,56.083,97.771,92.583,104.516,120.19,83.694,68.597,126.603,152.906,154.414,83.938,63.828,125.056,36.976,49.216
387,55.528,121.456,96.095,84.509,90.65,72.182,61.985,56.838,114.432,66.845,75.87,130.033,85.536,98.409,85.519,59.646,80.521,84.458,103.418,121.595,94.625,78.25,133.944,154.922,145.431,79.012,64.259,138.528,42,46.955
388,54.083,123.418,92.452,75.393,86.262,85.023,52.25,55.35,110.591,70.524,70.889,133.793,82.957,101.602,85.392,54.344,85.5,85.708,95.508,117.774,90.042,73.611,131.81,162.594,152.345,87.363,72.879,151.583,43.659,46.693
389,59.986,127.608,107.071,82.866,87.1,81.102,55.816,57.263,107.023,63.905,71.463,141.772,82.783,101.398,78.785,59.344,94.125,88.771,99.377,120.929,91.75,82.444,128.476,152.312,163.741,81.725,71.741,131.917,36.306,53.818
390,56.153,117.759,96.405,84.018,89.55,75.716,58.331,52.737,103.432,74.333,65.296,135.87,76.855,97.5,84.785,52.104,83.542,92.083,89.861,118.167,90.903,69.458,141.849,157.156,134.759,81.65,64.914,139.639,40.847,54.114
391,51.542,116.506,84.286,78.17,84.375,82.261,58.478,53.95,97.523,63.548,72.963,134.261,74.667,96.739,75.532,54.156,89.542,84.458,92.541,120.512,85.986,67.917,135.794,162.703,137.483,81.05,69.241,140.111,40.388,47.295
392,59.681,121.063,93.738,81.25,93.188,85.716,54.868,47.1,105.773,62.31,74.648,135.348,86.464,98.477,72.595,52.292,92.167,91.167,98.041,119.869,89.958,71.069,131.905,164.906,141.103,74.775,69.845,139.75,42.965,46.364
393,50.292,121.962,100.31,87.893,88.863,81.114,55.86,47.8,104.364,67.464,64.019,137.207,84.203,98.375,72.658,53.531,93.354,85.625,88.451,113.238,84.333,73.833,130.841,158.219,132.138,79.95,63.276,137.306,41.259,48.216
394,56.097,126.152,105.857,76.67,81.912,78.648,51.184,49.987,85.341,60.726,66.5,137.109,78.986,100.659,71.696,52.177,78.396,99.375,91.68,105.131,90.208,64.028,128.659,153.312,127.655,81.787,69.19,143.028,40.141,47.705
395,58.069,122.81,111.071,79.312,86.738,73.114,51.213,49.463,97.364,59.107,64.037,145.978,76.638,100.375,73.671,46.042,83.562,93.042,90.82,114.464,94.292,75.083,132.611,152.125,138.793,82.637,72.172,145.583,38.576,57.239
396,56.542,129.684,94.81,86.348,92.125,74.955,49.949,54.287,95.795,59.821,72.593,131,76.797,100.977,69.228,43.49,94.271,83.312,89.615,116.988,92.764,70.042,133.651,151.672,129.724,83.05,64.603,132.944,38.082,52.489
397,51.056,128.494,92.452,76.777,82.175,77.489,51.287,47.8,94.841,62.31,66.648,132.228,79.623,95.08,71.215,48.76,77.021,81.438,87.238,123.417,92.444,65.139,126.302,156.938,123.017,81.475,65.414,124.583,32.353,53.83
398,54.722,117.241,84.048,73.179,85.887,72.443,54.544,50.25,87.795,60.06,72.167,136.043,79.957,102.25,77.861,45.49,86.104,94.104,92.5,114.167,81.903,70.431,128.095,152.531,141.397,86.7,63.845,123.389,35.576,53.023
399,49.611,125.177,101.524,84.232,81.5,75.216,54.941,51.9,91.773,59.143,59.37,132.576,83.188,96.58,76.861,48.854,86.979,91.896,81.607,118.167,80.528,66.486,132.611,159.078,122.103,84.5,76.138,133.333,35.965,51.591
400,52.389,117.468,96.095,82.795,74.113,72.784,56.11,54.312,86.795,58.488,67.352,132.337,89.565,92.955,73.646,45.604,77.458,74.188,88.943,121.655,85.042,70.458,130.762,141.297,128.483,90.325,62.983,134.167,33.812,51.364
401,52.792,124.253,93.095,81.214,87.188,80.659,56.375,48.037,88.477,57.298,56.944,137.793,74.232,96.614,78.43,40.771,81.5,90.438,91.59,121.571,77.125,64.125,125.103,147.969,133,86.825,71.638,129.778,35.471,49.011
402,55.222,115.165,91.143,77.92,91.075,78.761,52.985,52.487,95.477,62.929,64.537,142.174,83.667,101.818,71.405,47.865,83.833,85.021,87.664,113.917,82.653,63.181,128.96,142.828,126.345,80.162,66.086,132.639,31.353,42.273
403,52.292,117.671,108.714,76.25,82,69.886,44.471,50.112,84.682,63.31,62.278,129.935,82.029,101.045,70.241,45.76,80.333,84.542,87.23,106.298,77.556,62.139,124.77,145.203,121.017,85.037,69.052,130.222,32.682,44.818
404,53.694,123.532,101.524,78.268,84.188,76.102,50.743,54.6,87.636,60.845,63.093,130.902,86.667,93.489,68.532,35.729,77.312,81.875,82.738,115.31,84.417,64.278,127.016,141.047,123.517,84.875,73.707,141.417,33.718,54.898
405,50.306,119.304,97.619,70.821,87.525,78.273,47.346,46.713,73.159,55.393,66.907,133.62,82.739,97.898,70.924,41.948,64.521,90.438,83.713,111.952,86.764,66.736,125.706,142.562,126.207,85.613,57.19,132.833,29.165,54.375
406,49.917,117.506,100.524,75.893,81.5,72.659,48.471,50.013,78.545,51.595,67.389,140,77.725,97.068,63.228,41.979,82.542,79.667,79.82,104.345,86.014,64.306,122.397,140.344,119.621,78.887,72.138,126.028,33.118,54.966
407,50.792,118.557,92.143,77.509,72.713,72.83,48.566,45.8,82.591,50.286,65.259,135.87,81.507,97.409,65.911,42.469,76.396,77.646,87.336,107.821,82.903,64.292,124.413,141,112.707,90.062,66.414,121.639,36.153,48.875
408,52.917,121.405,91.857,75.321,75.65,77.92,50.5,47.575,73.568,52.857,65.352,139.217,70.232,101.864,72.304,40.104,76.396,86.271,87.984,105.881,86.611,68.611,119.698,144.141,110.19,91.2,62.897,121.611,33.412,50.943
409,48.569,115.797,81.405,71.795,82.713,70.875,48.007,43.463,75.25,55.012,67.574,135.902,83.58,90.477,67.975,39.656,92.729,90.208,86.902,103.976,86.569,56.347,124.46,139.516,111.69,86.9,58.828,128.472,39.388,44.716
410,49.139,118.987,110.024,70.616,78.688,70.114,51.382,46.3,89.114,53.262,60.426,125.5,80.203,97.261,66.367,43.521,81.938,78.312,80.516,108.369,84.042,52.306,121.119,138.094,108.69,87.75,60.241,115.194,37.753,41.75
411,49.958,111.532,96.952,74.893,70.575,72.705,47.375,49.938,76.273,49.833,64.722,130.391,80.551,95.807,66.025,37.729,76.083,85.146,85.779,106.726,75.597,63.819,117.381,127.359,109.034,88.762,65.897,120.028,34.494,38.466
412,50.097,119.354,97.143,65.366,86.463,74.136,50.397,51.6,73.182,55.333,59.889,135.576,73.884,94.818,61.076,41.729,71.75,76.167,83.451,104.381,79.153,62.069,124.159,128.094,93.155,86.637,64.707,125.917,36.118,44.318
413,50.833,121.722,99.786,66.911,76.825,74.432,46.588,52.787,85.159,58.44,60.148,131.739,85.928,94.625,59.873,35.26,68.021,79.208,84.074,95.25,80.667,64.681,118.063,132.516,107,86.387,64.362,110.083,33.4,43.261
414,51.347,117.544,103.5,72.277,80.425,74.295,47.676,49.175,92.318,52.917,60.315,133.457,85.884,89.08,61.532,35.771,70.271,82.979,80.861,103.31,76.042,62.097,113.262,128,99.741,84.2,62.19,114.194,33.212,41.568
415,51.764,121.152,103.976,72.232,76.7,75.966,48.412,42.463,79.364,53.786,55,133.565,77.275,96.636,60,28.354,73.146,79.208,85.967,106.833,77.722,56.514,118.873,131.422,104.638,82.775,68.241,119.333,40.412,39.341
416,47.889,117.013,92.548,71.554,76.9,73.955,49.147,53.263,68.068,50.476,55.648,136.022,78.261,102.761,60.911,34.25,76.958,79.75,83.377,107.036,75.222,61.917,117.143,133.094,93.655,71.838,57.121,113.583,31.129,41.148
417,50.681,107.848,90.571,66.161,75.613,72.875,46.066,41.525,73.273,55.429,51.648,130.804,73.13,94.909,64.19,34.354,78.729,72.312,89.926,106.81,80.528,57.583,117.651,124.875,105.569,85.387,57.534,124.056,35.859,38.761
418,50.639,111.468,105.071,66.527,63.312,71.193,47.676,45.225,73.886,49.69,58.278,133.38,82.841,98.136,65.367,27.406,75.583,84.458,77.238,101.536,77.944,62.681,111.183,113.891,102.397,75.688,56.603,106.75,26.906,42.341
419,44.042,119.152,100.69,68.232,66.838,73.386,47.551,46.713,73.636,55.345,55.87,131.815,71.739,97.398,65.734,30.479,76.854,88.396,85.213,102.083,79.375,54.472,110.722,118.922,102.534,83.762,65.81,119.167,31.576,53.682
420,52.972,117.899,93.119,66.58,71.125,72.125,42.228,45.425,68,48.571,56.278,130.065,71.507,98.489,59.266,25.885,75.104,85.688,84.844,102.655,76.139,62.25,109.175,114.047,97.259,89.988,67.328,117.694,36.565,51.295
421,37.486,113.557,92.976,64.562,70.363,73.125,48.515,43.5,68.841,46.94,59.463,128.217,78.826,96.307,61.873,29.073,81.521,78.104,77.246,104.06,81.597,71.25,123.151,124.094,86.845,79.025,66.966,116.556,35.718,48.648
422,42.583,113.532,103.19,66.589,63.362,77.989,45.515,49.25,74.114,56.464,54.889,118.761,74.696,96.955,63.886,27.354,68.917,68.146,78.844,99.595,77.653,60.264,117.024,114.547,94,79.312,67.397,99.5,36.4,40.489
423,42.792,120.241,91.69,69.848,69.95,77.614,41.625,42.862,73.909,55.012,56.556,138.163,75.362,95.148,60.595,27.177,72.083,66.896,81.434,100.345,73.431,66.083,118.119,102.703,92.707,84.787,67.034,112.75,31.388,44.375
424,45.167,117.987,97.024,66.634,69.825,71.341,48.059,47.675,65.455,56.024,50.815,124.946,73.841,96.148,62.038,30.479,60.646,69.208,81.172,98.262,73.806,60.5,106.31,117.078,92.776,87.562,62.362,100.361,36.412,41.068
425,38.278,116.671,101.714,66.768,68.25,69.682,48.162,43.763,75.773,54,56.444,137.391,73.739,92.216,68.848,29.979,65.708,65.792,80.607,95.107,79.278,64.569,115.119,110.406,85.948,79.1,69.638,108.528,37.153,37.375
426,39.625,119.595,91.5,63.545,71.137,77.557,47.294,52.475,74.386,53.774,58.481,131.804,71.507,96.727,63.468,27.521,68.958,61.833,75.877,92.452,82.806,62.375,110.198,115.5,89.862,75.812,64.81,103.722,30.459,38.739
427,45.903,114.557,86.786,73.223,70.738,70.352,46.684,44.6,66.591,54.262,55.093,127.489,71.348,101.909,60.43,28.052,64.729,55.333,81.18,101.31,74.861,60.069,115.325,101.5,88.586,80.9,63.138,104.778,31.753,42.5
428,41.653,104.899,80.071,68.009,67.575,69.795,48.029,42.412,72.455,57.726,54.981,123.924,70.043,96.67,57.418,29.448,76.729,74.438,83.713,101.06,75.917,58.361,111.5,93.516,87.517,84.363,70.862,106.111,30.706,36.67
429,33.056,114.608,95.905,63.607,65.838,79.216,45.441,43.9,67.364,52.202,60.593,134.891,79.029,99.227,61.076,26.573,73.625,82.104,75.566,106.679,73.431,65.736,110.254,98.922,91.879,76.1,57.759,99.056,30.165,39.284
430,38.292,110.658,84.643,61.812,69.688,68.886,52.184,44.737,75.205,60.762,45.759,126.815,63.029,95.398,59.759,28.812,74.812,82.417,83.918,101.202,72.972,59.611,112.278,85.312,92.845,85.688,60.328,90.75,29.835,40
431,34.042,110.405,86.381,59.277,64.8,74.545,48.846,48.463,76,48.81,49.667,122.141,72.812,98.568,59.62,30.177,75.229,71.188,86.574,96.857,69.069,53.139,112.087,98.891,78.655,79.262,62.293,81.972,35.541,42.693
432,38.444,118.342,91.714,66.607,65.338,75.614,48.787,52.25,72.432,51.798,57.907,115.891,73.435,93.341,64.848,29.667,78.583,69.708,85.393,101.024,71.111,57.222,113.913,91.297,79.052,85.375,64.655,94.167,33.2,38.841
433,36.347,107.266,93.119,66.393,65.825,69.409,42.522,46.562,65.523,47.381,50.593,130.478,66,97.261,59.329,29.052,77.812,64.938,82.344,97.179,71.819,65.042,116.611,93.094,81.793,79.95,55.621,90.806,27.729,40.091
434,37.875,111.089,99.762,65.911,68.887,78.466,43.331,51.6,66.818,53.821,49.111,134.261,66.449,97.375,53.646,37.594,75.646,63.417,72.836,107.488,67.319,64.556,115.421,82.547,82.466,82.137,56.621,98.917,31.765,41.33
435,35.417,117.241,87.833,75.634,68.887,73.977,44.426,46.862,69.318,52.107,53.167,125.837,64.855,96.489,64.772,40.792,66.688,58.562,83.246,103.869,72.875,55.139,113.397,77.625,85.241,79.963,63.431,86.778,27.894,48.75
436,38.625,112.684,89.524,65.92,68.287,67.852,51.574,48.037,72.182,51.845,49.056,127.087,66.232,90.841,56.101,39.01,67.729,60.312,77.664,105.679,72.097,58.069,109.897,75.031,85.345,94.812,51.948,86.111,29.6,51.818
437,35.569,110.43,92.167,71.286,69.225,68.716,44.846,46.912,72.977,51.333,44.778,134.663,69.174,95.193,55.114,37.438,71.583,58.958,81.721,96.012,70.319,61.028,111.595,71,77.31,85.088,58.138,94.917,33.765,44.375
438,30.139,109.861,78.214,66.402,71.275,70.807,45.86,47.412,79.114,52.202,46.037,129.674,62.522,100.409,59,27.927,60.271,54.479,83.41,101.44,61.083,56.472,104.46,76.594,79.793,81.475,57.052,92.722,26.4,44.75
439,35.569,112.392,92.19,65.58,71.6,73.841,50.118,42.175,66.091,52.512,43.704,123.793,62.478,85.398,57.684,30.521,64.479,55.042,81.984,101.048,68.764,58.986,103.532,71.969,84.793,83.425,57.328,87.361,26.647,36.886
440,33.333,120.063,95.976,67.009,60.125,70.023,41.765,45.737,67.795,52.369,49.778,132.5,73.406,106.761,55.532,26.865,60.146,51.896,75.475,99.964,66.083,57.889,108.421,76.188,86.155,85.575,57.466,84,35.012,39.33
441,34.167,116.519,89.762,67.446,66.688,71.83,43.853,44.425,70.364,56.393,51.963,135.37,66.348,99.398,55.241,32.094,67.229,55.417,80.754,98.667,82.847,55.514,105.032,73.75,78.914,92.088,54.741,75.75,29.565,39.068
442,34.222,119.494,80.262,69.562,56.312,71.398,45.934,44.35,79.341,54.952,52.148,127.185,61.913,93.955,66.443,26.24,62.958,58.229,79.254,96.702,67.181,53.5,108.063,75.734,84.414,81.175,52.828,81.278,32.624,41.375
443,31.056,102.835,88.929,68.018,63.875,72.739,41.86,45.737,65.318,52.333,52.852,126.641,64.406,92.352,61.253,25.677,65.771,54.833,76.328,98.44,71.569,58.556,109.929,66.016,75.931,89.325,60.672,73.389,31.741,41.989
444,35.264,114.063,87.381,61.071,68.588,77.045,47.36,49.612,72.864,55.286,48.481,127.793,61.391,94.807,58.063,28.854,64.688,52.062,76.361,110.286,64.347,59.681,109.595,66.766,83.379,81.262,62.052,76.139,31.353,37.136
445,42.986,114.418,88.905,61.402,65.162,69.261,45.926,42.075,68.318,54.036,47.648,124.848,65.565,90.807,57.418,28.104,69.833,62.146,81.336,100.452,73.583,55.861,114.27,75.562,79.983,87.075,64.224,70.389,33.412,41.898
446,49.75,110.835,89.024,67.893,62.775,75.705,49.272,49.025,71.977,51.31,59,126.022,60.029,93.193,63.937,27.708,60.375,52.75,77.344,108.06,68,55.236,110.778,73.656,76.931,77.225,53.103,66.722,33.506,47.773
447,40.653,108.278,92.619,69.393,62.987,71.295,48.066,52.3,57.75,53.917,46.222,128.033,67.71,88.307,54.734,32.625,71.625,47.417,78.115,103.167,68.014,58.028,105.746,71.297,77.914,76.637,50.603,64.944,33.976,46.852
448,38.319,102.392,89.952,68.536,63.25,68.886,45.404,46.85,79.864,50.702,50.111,128.022,56.058,94.75,62.671,25.854,56.229,48.833,82.32,102.107,69.083,66.111,106.214,78.984,80.31,83.1,55.052,62.333,31.176,48.591
449,38.486,108.101,95.262,59.214,70.912,71.739,42.419,44.938,75.25,56.286,47.796,133.815,67.623,97.989,60.418,31.385,65.396,54,78.016,109,63.486,62.972,109.032,63.938,93.172,77.325,52.672,60.472,35.341,46.193
450,55.486,114.089,91.048,67.357,68.262,68.125,45.956,42.7,78.432,50.988,51.574,123.413,59.899,96.25,59.608,28.646,68.708,53.708,78.852,101.655,69.5,56.125,121.19,66,84.414,84.075,53.845,57.722,35.259,45.455
451,51.194,106.987,110.071,64.946,63.275,75.614,49.882,45.975,64.091,54.905,49.278,132.098,64.203,97.011,60.886,26.094,74.792,61.75,72.852,99.548,64.986,56.167,110.151,73.422,84.69,78.438,53.966,60.972,29.941,41.318
452,40.028,121.835,92.738,64.946,73.938,74.148,44.809,50.575,69.568,47.738,47.833,126.457,61.565,92.648,57.392,28.135,78.5,84.792,81.648,103.369,68.597,59.708,106.135,79.578,81.448,86.488,55.172,69.444,30.882,42.08
453,37.236,116.127,100.667,63.634,65.012,74.705,50.765,48.35,72.932,44.631,51.407,129.446,67.58,100.341,51.696,24.625,69.208,79.208,83.049,108.107,67.889,55.917,104.841,65.797,83.207,78.938,50.793,74.861,29.706,35.239
454,35.639,118.835,91.024,70.652,72.025,67.489,44.404,54.1,77.227,51.417,48.315,125.446,62.594,88.159,63.354,31.542,74.354,70.25,76.205,106.119,63.903,57.486,110.683,71.328,82,82.463,44.069,78.361,33.282,37.284
